Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
5,7464917;5436,6444;95;57,22783578947369;1058;872885
5,8095939;5541,5228;95;58,33181894736842;1068;873162
6,3272515;5931,3472;96;61,784866666666666;1068;980328
5,4836248;5182,1982;94;55,129768085106384;1050;896948
5,7648828;5429,8805;96;56,561255208333336;1084;858387
5,6505292;5342,9635;94;56,840037234042555;1054;872768
5,9950484;5675,1878;96;59,11653958333333;1070;934918
5,6651741;5301,6684;94;56,400727659574464;1052;821934
5,9832409;5705,623;97;58,820855670103086;1084;930615
5,976153;5703,7593;95;60,03957157894737;1054;922019
6,050071;5718,2884;96;59,56550416666667;1076;925900
5,7508606;5449,9171;96;56,76996979166666;1068;870391
5,7835788;5477,8479;95;57,66155684210526;1064;892256
5,5273306;5225,1516;94;55,58671914893617;1058;836813
5,9976241;5663,6734;94;60,25184468085106;1054;931503
5,870224;5567,6111;96;57,99594895833334;1070;886010
6,26686;5987,638;98;61,09834693877551;1092;996981
5,8955214;5571,3021;95;58,645285263157895;1060;905342
5,7935926;5492,9639;96;57,21837395833333;1062;886395
5,9562593;5656,5638;96;58,92253958333333;1068;931738
6,0688068;5709,7276;95;60,10239578947368;1060;916082
5,6466119;5331,0423;95;56,11623473684211;1064;840340
6,1374332;5820,3296;95;61,266627368421055;1058;955928
5,8772771;5543,0272;97;57,144610309278356;1082;887565
5,9784021;5663,7588;96;58,9974875;1074;916128
5,5684228;5277,0338;95;55,54772421052632;1062;863971
5,4625245;5180,7531;93;55,70702258064516;1050;794970
5,929735;5649,4738;95;59,46814526315789;1058;906917
6,0357569;5729,3114;96;59,68032708333333;1068;944492
5,7449582;5451,2886;94;57,992431914893615;1050;879117
6,077312;5751,8945;95;60,54625789473685;1068;950542
5,778915;5422,0251;95;57,07394842105263;1054;890729
5,7731579;5479,4393;96;57,07749270833333;1068;883123
5,8215212;5482,546;94;58,32495744680851;1046;884558
5,9612607;5657,16;95;59,549052631578945;1060;910947
6,0667219;5748,4081;94;61,153277659574464;1052;936115
5,6917798;5422,597;95;57,07996842105263;1062;873328
5,6968957;5378,8732;96;56,02992916666667;1080;814448
5,9640723;5678,4231;94;60,40875638297872;1054;949720
5,7798563;5477,4803;95;57,65768736842105;1068;881401
5,823664;5483,9623;95;57,72591894736842;1060;918558
5,9225582;5564,7567;97;57,36862577319587;1082;882966
5,8916267;5585,6928;96;58,1843;1070;893894
