Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
7,6148224;7432,5075;120;61,9375625;1328;5431716
8,2488093;8072,8019;126;64,06985634920635;1398;5827706
5,1140348;4927,9795;134;36,77596641791045;1496;3792105
3,9773839;3836,785;103;37,25033980582524;1148;2974138
2,9386532;2874,0895;105;27,372280952380954;1172;2223227
5,0888597;4855,8672;116;41,86092413793103;1286;3709663
4,9432218;4857,5813;102;47,62334607843137;1134;3570176
4,9600795;4833,1075;115;42,02702173913043;1284;3611674
7,9332171;7743,1645;138;56,10988768115942;1530;5678342
4,1599026;3998,2305;105;38,078385714285716;1168;3063963
10,2581596;9966,1181;155;64,29753612903225;1722;7290249
6,4031427;6351,0584;107;59,35568598130841;1192;4529389
6,2377878;6178,4537;122;50,6430631147541;1350;4488581
6,004057;5833,3825;105;55,55602380952381;1166;4307167
5,2343492;5195,6261;136;38,2031330882353;1508;3873308
3,8671071;3754,5233;111;33,824534234234235;1228;2856691
4,9164677;4807,078;112;42,92033928571429;1246;3598960
6,119727;5952,0716;122;48,787472131147545;1354;4392904
5,2086742;4987,9654;108;46,184864814814816;1206;3732125
4,1633884;4078,0587;101;40,376818811881186;1120;3051990
7,6375852;7393,0562;114;64,8513701754386;1266;5428048
5,6329085;5490,8322;137;40,07906715328467;1528;4145035
6,6381585;6560,5521;112;58,576358035714286;1246;4720423
5,7466891;5690,3377;102;55,78762450980392;1140;4125265
7,4760332;7271,4688;116;62,68507586206896;1286;5304080
6,400639;6214,7993;167;37,21436706586826;1854;4719715
5,6461981;5460,8297;119;45,88932521008404;1326;4142187
7,5565714;7278,6082;113;64,41246194690265;1262;5386160
5,1410541;4955,8446;133;37,26198947368421;1478;3820039
6,7902538;6655,6065;115;57,87483913043478;1274;4875640
7,7537365;7543,6536;113;66,75799646017698;1260;5551912
7,0452548;6850,3401;118;58,05372966101695;1314;5128904
5,0069501;4791,724;130;36,85941538461539;1440;3697448
6,1679729;6043,0965;120;50,359137499999996;1336;4409234
5,0528702;4948,3405;102;48,51314215686275;1130;3622476
5,9050734;5836,1976;164;35,58657073170732;1824;4427228
4,9266029;4603,5125;105;43,842976190476186;1172;3513077
4,545569;4469,9121;121;36,94142231404958;1344;3369463
3,3753609;3231,8723;100;32,318723;1114;2508422
5,2504988;5097,0493;102;49,97107156862745;1132;3765536
4,6418582;4496,4078;107;42,02250280373832;1190;3352728
4,7920717;4705,1262;106;44,38798301886792;1178;3398414
5,6998668;5671,3271;114;49,74848333333334;1268;4128812
3,6346405;3603,734;111;32,46607207207207;1240;2696973
6,2271765;6123,4738;120;51,02894833333333;1330;4511365
