Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
1,40996;1381,903;91;15,185747252747253;1024;1287406
1,1000133;1075,9928;91;11,824096703296703;1026;1010269
1,3768657;1332,4795;93;14,327736559139783;1028;1111998
1,5045246;1484,4973;92;16,135840217391305;1024;1374048
1,5345894;1500,0902;91;16,484507692307695;1022;1411939
1,3801266;1316,7113;91;14,469354945054944;1022;1268735
1,6202221;1565,8655;92;17,020277173913044;1028;1478012
1,3586326;1317,3537;91;14,476414285714284;1022;1254951
1,4340373;1413,134;92;15,360152173913043;1024;1308028
1,2216887;1184,7145;91;13,01884065934066;1028;1101327
1,4107671;1387,9167;91;15,251831868131868;1022;1276406
1,4813022;1464,4771;92;15,918229347826088;1026;1328562
1,3473668;1318,1836;92;14,328082608695652;1026;1252135
1,2864239;1229,7131;92;13,366446739130435;1024;1176361
1,508336;1451,1201;92;15,773044565217392;1028;1362659
1,2378856;1186,3119;91;13,036394505494505;1024;1131779
1,385651;1336,6756;91;14,688742857142858;1026;1274183
1,4128986;1387,3761;92;15,080174999999999;1024;1296684
1,6203014;1572,4475;92;17,09182065217391;1030;1449074
1,2275587;1202,5054;92;13,070710869565218;1024;1112426
1,269763;1239,5799;92;13,473694565217391;1030;1171930
1,4936284;1421,9627;92;15,456116304347827;1024;1228117
1,5566132;1530,0919;92;16,631433695652174;1024;1269241
1,3099721;1266,3133;91;13,91553076923077;1024;1193978
1,2918017;1241,972;91;13,648043956043956;1028;1187221
1,6055708;1552,295;91;17,058186813186815;1024;1388527
1,1361778;1108,7701;92;12,051848913043477;1036;1039094
1,3789556;1357,5515;91;14,918148351648352;1026;1204906
1,5446189;1487,3354;92;16,166689130434783;1028;1399187
1,4163821;1388,9828;92;15,097639130434782;1024;1308214
1,345558;1303,7555;92;14,171255434782609;1024;1216729
1,1949784;1152,788;93;12,395569892473118;1042;1087067
1,6278539;1585,9191;93;17,052893548387097;1040;1390587
1,4130348;1372,2096;90;15,246773333333332;1024;1287184
1,348709;1293,4321;93;13,907872043010753;1030;1219398
1,3529216;1325,6247;91;14,567304395604397;1026;1226009
1,3559531;1331,2118;92;14,46969347826087;1022;1234250
1,5094937;1422,0658;92;15,45723695652174;1030;1229286
1,7743056;1714,217;92;18,632793478260872;1032;1574771
1,4130128;1382,5957;92;15,028214130434783;1028;1273864
1,3301684;1248,4841;92;13,570479347826085;1030;1141296
1,334668;1284,5868;91;14,116338461538462;1026;1222693
1,2614596;1218,3564;92;13,243004347826085;1036;1160628
1,4642459;1402,1291;92;15,240533695652175;1028;1309562
1,4757263;1261,2356;91;13,859731868131869;1022;1206329
